title,url,price,latitude,longitude
"Pet friendly, extra large balcony, excellent Mountain views, renovated",https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-extra-large/7604854097.html,"2,600",49.266542,-123.091700
Clean and Quiet 2 Bedroom and 1 Bathroom Main floor unit,https://vancouver.craigslist.org/rds/apa/d/surrey-clean-and-quiet-bedroom-and/7605821057.html,"2,550",49.203782,-122.772136
Brand New 3 Bed plus 3 Bath Townhome,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-bed-plus-bath-townhome/7602895751.html,"3,300",49.145080,-122.799371
17th-floor Coal Harbour Views,https://vancouver.craigslist.org/van/apa/d/vancouver-17th-floor-coal-harbour-views/7609262825.html,"4,399",49.291611,-123.128755
"Newly Renovated, Garden Level Suite (3 bed, 1 Bath) (3000)",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-newly-renovated-garden/7609270185.html,"3,000",49.344506,-123.157253
LUXURY 2 BDRM IN PORT MOODY CENTRE,https://vancouver.craigslist.org/pml/apa/d/port-moody-luxury-bdrm-in-port-moody/7609278730.html,"3,900",49.280482,-122.829017
coquitlam center 6 beds+ 3bath single house to rent,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-central-coquitlam-center/7609271868.html,"4,100",49.274000,-122.764900
New condo,https://vancouver.craigslist.org/rds/apa/d/surrey-new-condo/7608277662.html,"2,600",49.187319,-122.854335
2 BED 2 BATH FURNISHED LUXURY CONDO FOR RENT + Optional Parking 150,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-furnished-luxury/7609277653.html,"4,200",49.215100,-123.139600
1 Bedroom at Queen Anne Place Available May 1st - Pet Friendly!,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-at-queen-anne-place/7609277507.html,"2,695",49.259151,-123.135356
Cool 2-Level Loft in Gastown!  22 E. Cordova St,https://vancouver.craigslist.org/van/apa/d/vancouver-cool-level-loft-in-gastown-22/7607273351.html,"2,300",49.282409,-123.103792
The Hudson 2-Level Loft! Parking! 610 Granville St,https://vancouver.craigslist.org/van/apa/d/vancouver-the-hudson-level-loft-parking/7599595736.html,"2,800",49.283204,-123.116612
Split Level House   Outdoor pool!  2488 Edgar Cresc,https://vancouver.craigslist.org/van/apa/d/vancouver-split-level-house-outdoor/7599253620.html,"4,900",49.245789,-123.162768
"Olympic Village,  Parking! 1783 Manitoba St",https://vancouver.craigslist.org/van/apa/d/vancouver-olympic-village-parking-1783/7598966616.html,"2,250",49.270417,-123.106948
"Yaletown with parking, swimming pool!  928 Richards St",https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-with-parking/7604624794.html,"3,400",49.278501,-123.119853
"Executive Coach House, Near Hwy 10 and Delta.",https://vancouver.craigslist.org/rds/apa/d/surrey-executive-coach-house-near-hwy/7605041878.html,"1,500",49.110123,-122.859147
2 Bedrooms condo in DOWNTOWN of Surrey for rent!,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedrooms-condo/7609260713.html,"2,600",49.189400,-122.845400
Brentwood Area - Skytrain Access Condo for Rent,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brentwood-area-skytrain-access/7609275093.html,"2,950",49.267015,-123.013015
Furnished Bright Studio Appartment near Skytrain,https://vancouver.craigslist.org/rds/apa/d/surrey-furnished-bright-studio/7609274988.html,"1,900",49.200248,-122.842993
Beautiful new 2 bedrooms with 1 bathroom,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-new-bedrooms-with/7609274893.html,"2,100",49.267805,-122.887402
Furnished 1 Bdrm OCEAN VIEW!!,https://vancouver.craigslist.org/nvn/apa/d/lions-bay-furnished-bdrm-ocean-view/7603554347.html,"2,000",49.479452,-123.243599
"On-site maintenance, Quartz countertops, Bike storage",https://vancouver.craigslist.org/van/apa/d/vancouver-on-site-maintenance-quartz/7605079672.html,"3,350",49.261177,-123.097412
Beautiful 4 bedroom 2 Story House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-bedroom-story-house/7604386224.html,"4,500",49.236600,-122.852100
Gorgeous 2-Bedroom Condo in The Avila,https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-bedroom-condo-in-the/7609262863.html,"4,399",49.291569,-123.128625
Luxurious Furnished 2 BR Condo @ FiveFifty: 1 Mth Lease Term! - Now!,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-furnished-br-condo/7607546026.html,"4,500",49.280432,-123.109456
Move-in Ready-4BR Home w/Large Patio - Covenient Location - Now~,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-move-in-ready-4br-home/7607545889.html,"4,600",49.332880,-123.082044
Luxurious 2BR+Den w/View @ West Pender Place - Available Now,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-2brden-view-west/7607523506.html,"5,750",49.290140,-123.128242
1 BED 1 Large Den 1 BATH Large Basement Suite in Westwood Plateau,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-bed-large-den-bath/7602484189.html,"1,900",49.316700,-122.738400
EAST - VAN - LARGE 2 BDRM CORNER SUITE,https://vancouver.craigslist.org/van/apa/d/vancouver-east-van-large-bdrm-corner/7609271977.html,"2,395",49.284917,-123.056488
RECENTLY UPDATED HIGHGATE VILLAGE BURNABY,https://vancouver.craigslist.org/bnc/apa/d/burnaby-recently-updated-highgate/7609271876.html,"1,795",49.220083,-122.954843
Grandview Surrey-Near Southridge-Beautiful 2 Bdrm Legal-Utility Incl.,https://vancouver.craigslist.org/rds/apa/d/surrey-grandview-surrey-near-southridge/7607378031.html,"1,980",49.043826,-122.761488
Close to SFU-Self-contained  semi-FURNISHED 1 Bdrm Semi-Bsmt,https://vancouver.craigslist.org/bnc/apa/d/burnaby-close-to-sfu-self-contained/7605127630.html,"1,700",49.275225,-122.960122
Point Grey-By Jericho Beach Park-5 Bdrm 4.5 Bath Artwork Avail.,https://vancouver.craigslist.org/van/apa/d/vancouver-point-grey-by-jericho-beach/7605105119.html,"12,000",49.270241,-123.206692
WEST VANCOUVER-QUEENS - 3 Beds N Den Rancher with Ocean View Avail.,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-queens/7602802259.html,"3,900",49.343314,-123.169141
richmond huge 2 beds+2baths condo to rent,https://vancouver.craigslist.org/rch/apa/d/richmond-richmond-huge-beds2baths-condo/7609265401.html,"2,200",49.170000,-123.136800
Burke Mountain- BEAUTIFUL 5 YR NEW 2 BDRM BSMT SUITE AVAIL.,https://vancouver.craigslist.org/pml/apa/d/coquitlam-burke-mountain-beautiful-yr/7603184567.html,"1,950",49.301126,-122.744708
Downtown-Jameson House!!-14F Spacious Furnished Studio near Waterfront,https://vancouver.craigslist.org/pml/apa/d/vancouver-downtown-jameson-house-14f/7607160787.html,"2,600",49.286334,-123.115475
Richmond Blundell N No. 1-Gorgeous New 1 BDRM Suite with floor heating,https://vancouver.craigslist.org/pml/apa/d/richmond-richmond-blundell-no-gorgeous/7606630542.html,"2,100",49.155299,-123.189247
"STUNNING 4 BED FURN 4.5 BATH HOUSE - heated garage, pool",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-stunning-bed-furn-45/7604336854.html,"10,950",49.343153,-123.125980
"LUXURIOUS FURNISHED  3 BED TOWNHOUSE- Decadence and Style, gym parking",https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-furnished-bed/7604336203.html,"10,700",49.276925,-123.118491
Lower Level West Vancouver Ambleside newly renovated House for rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-lower-level-west/7609260383.html,"3,600",49.332200,-123.141700
Newly Renovated 1-Bedroom Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedroom/7609269194.html,"2,150",49.279142,-123.089726
2 Bed 2 Bath Mt Pleasant Apartment w/ large sunny patio,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-bath-mt-pleasant/7609269118.html,"4,000",49.264829,-123.100476
Two Bedroom Garden Suite,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-two-bedroom-garden-suite/7609268142.html,"3,050",49.341490,-123.086697
Cinque Terre Luxury 3 Bed 2814sf Sub Penthouse Rental,https://vancouver.craigslist.org/van/apa/d/vancouver-cinque-terre-luxury-bed/7609264010.html,"17,500",49.282221,-123.140033
Renovated 2-Bedroom Condo in Coal Harbour,https://vancouver.craigslist.org/van/apa/d/vancouver-renovated-bedroom-condo-in/7609262750.html,"4,399",49.291639,-123.128691
"LVP flooring, Social room, 24 hour on-site professional management",https://vancouver.craigslist.org/van/apa/d/vancouver-lvp-flooring-social-room-24/7602874396.html,"3,550",49.283300,-123.129800
Furnished tow bedroom in UBC,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-tow-bedroom-in-ubc/7602573223.html,"4,200",49.249100,-123.208800
"Fitness facility, Secure building, Private balcony",https://vancouver.craigslist.org/rds/apa/d/langley-city-fitness-facility-secure/7605083671.html,"1,900",49.099700,-122.652600
Coquitlam West (Burquitlam) 1 Bedroom Condo for Rent!!!,https://vancouver.craigslist.org/nvn/apa/d/coquitlam-coquitlam-west-burquitlam/7609265473.html,"2,100",49.263163,-122.819286
"2Bed, 2Bath Laneway Home for Rent",https://vancouver.craigslist.org/van/apa/d/vancouver-2bed-2bath-laneway-home-for/7609260697.html,"2,350",49.215600,-123.097900
Fully furnished two bedrooms in UBC,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-two-bedrooms/7607873181.html,"4,000",49.249100,-123.208800
Jr. One bedroom view suite with laundry,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-jr-one-bedroom-view/7601056939.html,"2,100",49.323975,-123.070178
2 Bedroom Apartment Rental with Stunning City Views at The Beasley,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-apartment-rental-with/7603004090.html,"3,100",49.278400,-123.118029
Fully Furnished 2 Bed 2 Bath Water view Coal Harbour Condo,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bed-bath/7606323220.html,"5,495",49.293403,-123.136299
Fully Furnished 3 Bed 2 Bath 1141sqft Coal Harbour Condo*** (Coal Harb,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bed-bath/7606315996.html,"4,495",49.286748,-123.125920
Water View 2bed 3bath 1768sqft Furnished Condo in Coal Harbour,https://vancouver.craigslist.org/van/apa/d/vancouver-water-view-2bed-3bath/7604053104.html,"5,995",49.289214,-123.126222
Two Level Home - Short Term,https://vancouver.craigslist.org/van/apa/d/vancouver-two-level-home-short-term/7605589853.html,"1,500",49.262000,-123.092300
2bed 3bath 1768sqft Furnished Condo in Coal Harbour Water Views,https://vancouver.craigslist.org/van/apa/d/vancouver-2bed-3bath-1768sqft-furnished/7604053421.html,"5,995",49.289214,-123.126222
***Fully Furnished 3 Bed 2 Bath 1141sqft Coal Harbour Condo***,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bed-bath/7604058984.html,"4,495",49.287025,-123.125904
"**Luxury New 547sqft  1Bed 1Bath Condo at New The Sentinel""",https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-luxury-new-547sqft-1bed/7607195243.html,"2,995",49.326486,-123.125893
*Luxury New 778sqft + 326 Balcony 2Bed 2Bath Condo at New The Sentinel,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-luxury-new-778sqft-326/7607328507.html,"3,795",49.326555,-123.125035
***Brand New Park West 18th Floor 2bed 2bath with Water Views**,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-brand-new-park-west/7607338144.html,"4,995",49.324961,-123.122900
1 bedroom Apartment in Riverdale Richmond for Rent,https://vancouver.craigslist.org/rch/apa/d/richmond-bedroom-apartment-in-riverdale/7609252540.html,"1,850",49.165318,-123.164206
Great Richmond Location,https://vancouver.craigslist.org/rch/apa/d/richmond-great-richmond-location/7609261646.html,"1,600",49.161252,-123.168356
"Burquitlam 3br/2ba Condo, Walking distance to Lougheed Mall",https://vancouver.craigslist.org/van/apa/d/coquitlam-north-burquitlam-3br-2ba/7609256934.html,"3,350",49.265000,-122.871600
Willoughby Heights Langley fully furnished basement 2 Bedroom,https://vancouver.craigslist.org/rds/apa/d/langley-willoughby-heights-langley/7605084157.html,"2,200",49.128713,-122.653599
"2 Bedroom, 2 Bathroom Top floor unit",https://vancouver.craigslist.org/rds/apa/d/surrey-lower-west-bedroom-bathroom-top/7609260728.html,"2,700",49.106700,-122.857600
Port Coquitlam Well Maintained 3 Bedrooms House for Rent,https://vancouver.craigslist.org/van/apa/d/port-coquitlam-central-port-coquitlam/7609260604.html,"3,600",49.274000,-122.764900
2BDR 2BATH in White Rock with OceanView,https://vancouver.craigslist.org/van/apa/d/white-rock-2bdr-2bath-in-white-rock/7606630694.html,"3,200",49.025900,-122.805800
5BDR with Ocean View In West Vancouver,https://vancouver.craigslist.org/van/apa/d/west-vancouver-5bdr-with-ocean-view-in/7603729922.html,"8,900",49.345160,-123.206699
Belcroft Townhouse with Master on the Main for Rent!,https://vancouver.craigslist.org/rds/apa/d/surrey-belcroft-townhouse-with-master/7609259676.html,"3,680",49.049393,-122.864916
"??  2bed + Office/ Storage  High Ceiling, Central, Bright",https://vancouver.craigslist.org/van/apa/d/vancouver-2bed-office-storage-high/7609243294.html,"2,580",49.229236,-123.090456
Well Maintained Luxury 2 Bedroom 2 Bath Condo in Okaridge Vancouver!,https://vancouver.craigslist.org/van/apa/d/vancouver-well-maintained-luxury/7609259149.html,"3,800",49.247500,-123.121000
E.38th laneway house for rent,https://vancouver.craigslist.org/van/apa/d/vancouver-e38th-laneway-house-for-rent/7604844693.html,"2,480",49.235904,-123.060522
Furnished Junior 2 Bed + Den at Mount Pleasant for rent - April 15th,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-junior-bed-den-at/7607523385.html,"3,050",49.262271,-123.099725
Breathtaking Views! 2500 Sq. Ft. 2BR suite@3 Harbour Green -Avail Now,https://vancouver.craigslist.org/van/apa/d/vancouver-breathtaking-views-2500-sq-ft/7607498119.html,"13,500",49.288955,-123.119050
Exceptional 2 Level Corner Unit @ the Sapperton w/Water View - Now~,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-exceptional-level/7607497915.html,"7,950",49.223284,-122.892337
"Patio home, 2 bed, 2 bath, Den, vaulted ceilings",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-patio-home-bed-bath-den/7609258504.html,"3,600",49.323891,-123.070049
2 Bedroom Suite for Rent,https://vancouver.craigslist.org/rds/apa/d/surrey-bedroom-suite-for-rent/7605572823.html,"1,600",49.106400,-122.825100
West Vancouver Fantastic Ocean Front Mansion  with Private 30ft dock,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-west-vancouver/7609255992.html,"12,000",49.361500,-123.262700
"Amazing 3 Bedroom, 2.5 Bath House for Rent",https://vancouver.craigslist.org/rds/apa/d/langley-amazing-bedroom-25-bath-house/7605585875.html,"2,925",49.132207,-122.679745
"FULLY RENO'D PENTHOUSE LOFT, W/D, S/S APPLIANCES, D/W, VIEW ROOF DECK",https://vancouver.craigslist.org/van/apa/d/vancouver-fully-renod-penthouse-loft-d/7609252282.html,"2,745",,
2 bedroom ground floor suite,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-ground-floor-suite/7609257129.html,"1,950",49.211183,-123.069792
West Vancouver Ambleside fantastic ocean view 5 Bed/ 4 Ba for Rent,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-west-vancouver-ambleside/7609256770.html,"7,000",49.332200,-123.141700
West Vancouver Luxury BSMT 2 Bedroom For Rent,https://vancouver.craigslist.org/van/apa/d/west-vancouver-north-west-vancouver/7609256551.html,"4,200",49.374500,-123.186400
NEWLY RENOVATED THREE BEDROOM GROUND FLOOR SUITE AVAILABLE IMMEDIATELY,https://vancouver.craigslist.org/bnc/apa/d/burnaby-newly-renovated-three-bedroom/7609256366.html,"2,600",49.283603,-122.978339
TWO-YEAR NEW LANEWAY HOUSE AVAILABLE JUNE 1,https://vancouver.craigslist.org/van/apa/d/vancouver-two-year-new-laneway-house/7606478720.html,"3,500",49.247215,-123.158648
Brighouse Lansdowne Prado 2b2b apartment,https://vancouver.craigslist.org/rch/apa/d/richmond-brighouse-lansdowne-prado-2b2b/7609251042.html,"3,000",49.146400,-123.152100
GREAT LOCATION ONE BEDROOM KITSILANO,https://vancouver.craigslist.org/van/apa/d/vancouver-great-location-one-bedroom/7607286174.html,"2,280",49.260300,-123.146000
"Bright 2-bed, 2-bath furnished apartment near Mt Pleasant (short-term)",https://vancouver.craigslist.org/van/apa/d/vancouver-bright-bed-bath-furnished/7609254794.html,"3,155",49.253450,-123.090048
Fully Furnished 2-Bedroom Laneway House,https://vancouver.craigslist.org/van/apa/d/vancouver-fully-furnished-bedroom/7606224413.html,"2,600",49.215600,-123.097900
Newly Renovated 2 Bedrooms & 1 Bathroom,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-bedrooms/7609254519.html,"2,100",49.239700,-123.040700
1 Bedroom & Den Condo loc in a prime location at Burrard and Davie,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-den-condo-loc-in/7609254397.html,"2,800",49.277076,-123.132260
Burnaby north SFU 3bed 1 bath Upper level house,https://vancouver.craigslist.org/bnc/apa/d/burnaby-burnaby-north-sfu-3bed-bath/7609254140.html,"2,800",49.275292,-122.952360
Spacious 1 bedroom unit,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-bedroom-unit/7609253819.html,"2,495",49.259773,-123.135566
999 Seymour 1 BDRM w/ 120 sq ft patio,https://vancouver.craigslist.org/van/apa/d/vancouver-999-seymour-bdrm-120-sq-ft/7606618949.html,"2,500",49.278800,-123.113900
House For Rent,https://vancouver.craigslist.org/rds/apa/d/surrey-north-house-for-rent/7607737913.html,"2,800",49.194800,-122.813100
Beautiful 5 Bedroom West Vancouver Home for Rent!,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-beautiful-bedroom-west/7605148637.html,"9,975",49.335412,-123.173095
Furnished 2 bedrooms suite in prime neighborhood,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-bedrooms-suite-in/7609250840.html,"2,400",49.248000,-123.091300
"4bdms, 1den, 2.5baths well maintained house in Eagle Ridge, Coquitlam",https://vancouver.craigslist.org/pml/apa/d/coquitlam-4bdms-1den-25baths-well/7606471973.html,"3,500",49.280144,-122.811332
UNFURNISHED 3 BEDROOM HERITAGE HOUSE @ HENDRY PLACE,https://vancouver.craigslist.org/van/apa/d/vancouver-unfurnished-bedroom-heritage/7607509719.html,"4,995",49.252795,-123.064201
Sub-penthouse!  1 bedroom+den hi-rise in downtown Vancouver with views,https://vancouver.craigslist.org/van/apa/d/vancouver-sub-penthouse-bedroomden-hi/7603876422.html,"2,400",49.278800,-123.113900
EXECUTIVE HOME for rent,https://vancouver.craigslist.org/van/apa/d/chilliwack-executive-home-for-rent/7609243492.html,"6,200",49.162575,-122.008417
Exclusive Vacation 4 Bed 2 Bath House  in Coquitlam,https://vancouver.craigslist.org/pml/apa/d/coquitlam-exclusive-vacation-bed-bath/7599313782.html,"4,200",49.247708,-122.861094
No lease fully Furnished Big Master Bd with private bathroom,https://vancouver.craigslist.org/bnc/apa/d/burnaby-no-lease-fully-furnished-big/7604342981.html,"1,800",49.255005,-122.896264
fully Furnished 2 Bed suite Including utilities WiFi,https://vancouver.craigslist.org/pml/apa/d/coquitlam-fully-furnished-bed-suite/7599313388.html,"2,800",49.236600,-122.852100
Spacious 3 Bed + 3 Bath Home - Two Levels - Available May 1st!,https://vancouver.craigslist.org/pml/apa/d/vancouver-spacious-bed-bath-home-two/7605990253.html,"4,250",49.239700,-123.040700
Wonderful 1 bedroom/close to sky train/ on-site management/fitness,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-northeast-wonderful/7607686250.html,"2,405",49.220100,-122.899800
Vancouver west Lord Byne catchment single house to rent,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-west-lord-byne/7609243916.html,"5,500",49.266600,-123.197600
"1 bed plus flex, 1 bath unit at Sorrento, Richmond",https://vancouver.craigslist.org/rch/apa/d/richmond-bed-plus-flex-bath-unit-at/7606397390.html,"2,450",49.188794,-123.129272
Recently Built Spacious Upper Level 3 Bed + 3 Bath Home with 2 Levels!,https://vancouver.craigslist.org/van/apa/d/vancouver-recently-built-spacious-upper/7605263031.html,"4,250",49.239700,-123.040700
EXECUTIVE HOME for rent,https://vancouver.craigslist.org/van/apa/d/chilliwack-executive-home-for-rent/7609235237.html,"6,200",49.162575,-122.008417
Large 3 Bed + 3 Bath Newer Upper Level Home - Avail May 1!,https://vancouver.craigslist.org/van/apa/d/vancouver-large-bed-bath-newer-upper/7605268874.html,"4,250",49.239700,-123.040700
Downtown 1 Bedroom + Storage,https://vancouver.craigslist.org/van/apa/d/vancouver-downtown-bedroom-storage/7609246164.html,"3,000",49.279061,-123.115540
(UniqueAccommodations.com) ID:5302 Mediterranean style 6 bdrm masterpi,https://vancouver.craigslist.org/van/apa/d/vancouver-uniqueaccommodationscom/7609228551.html,"12,000",49.226656,-123.131303
"Community garden plots, Deep soaker bathtub, Rooftop terrace",https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-community-garden-plots/7602648202.html,"3,275",49.305963,-123.030610
Furnished Mount Pleasant 2 Bedroom Available.,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-mount-pleasant/7609245963.html,"3,500",49.266121,-123.093846
"Main Floor of house 3 BR, 1 BA (May 1)",https://vancouver.craigslist.org/van/apa/d/vancouver-main-floor-of-house-br-ba-may/7601422805.html,"3,500",49.259736,-123.071895
Vancouver Renfrew Heights 1 bed suite sperate entrance W/D dishwasher,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-renfrew-heights-bed/7606737349.html,"2,250",49.245569,-123.043019
3Br/2Ba Family Home,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-inner-east-3br-2ba/7609243771.html,"4,500",49.355100,-122.980200
"24 hour onsite management, Sorry no pets, Shaker cabinets",https://vancouver.craigslist.org/pml/apa/d/port-moody-24-hour-onsite-management/7598585757.html,"2,825",49.323100,-122.862600
Vancouver 1 bedroom 1 bathroom 1200,https://vancouver.craigslist.org/van/apa/d/vancouver-vancouver-bedroom-bathroom/7609243660.html,"1,200",49.255900,-123.132200
Luxury Vancouver West-Dunbar 5 Bedrooms 6 Bath House,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-vancouver-west-dunbar/7599490517.html,"11,000",49.230200,-123.189000
Spacious Loft Style Penthouse @ 1188 Howe - 2BR w/View-Move-in Ready,https://vancouver.craigslist.org/van/apa/d/vancouver-spacious-loft-style-penthouse/7607497788.html,"7,500",49.277820,-123.126644
Stunning & Functional 1BR Home @ the Cardero - Move-in Ready,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-functional-1br-home/7607262121.html,"3,250",49.290784,-123.129745
Stunning South Facing 2BR/2.5BA Sub-Penthouse - Available now,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-stunning-south-facing/7607160665.html,"5,250",49.310364,-123.034558
1BR SUITE - Gorgeous City View (Available NOW!),https://vancouver.craigslist.org/bnc/apa/d/burnaby-1br-suite-gorgeous-city-view/7609231739.html,"2,225",49.232868,-123.012407
Luxurious 2 Bed Condo w/ Breathtaking Views,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-bed-condo/7604814571.html,"4,495",49.276700,-123.130000
4 Bed Furnished House w/ Large Outdoor Patio,https://vancouver.craigslist.org/van/apa/d/vancouver-bed-furnished-house-large/7604814512.html,"8,900",49.215100,-123.139600
Exceptional 2 Bedroom Condo for Rent w/ Balcony,https://vancouver.craigslist.org/van/apa/d/vancouver-exceptional-bedroom-condo-for/7604617087.html,"3,995",49.254276,-123.235313
Beautiful 3 Bed + Den House w/ 2 Balconies & Garden,https://vancouver.craigslist.org/van/apa/d/vancouver-beautiful-bed-den-house-2/7605396819.html,"4,995",49.279500,-123.066700
Yaletown 1 Bed + Den Luxury Condo for Rent,https://vancouver.craigslist.org/van/apa/d/vancouver-yaletown-bed-den-luxury-condo/7605399588.html,"3,995",49.278800,-123.113900
Pet Friendly 1 Bedroom Yaletown Condo for Rent,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-bedroom-yaletown/7604620149.html,"2,795",49.278800,-123.113900
Luxurious 2 Bed Condo for Rent in Shangri-La Vancouver,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-bed-condo-for-rent/7604756291.html,"6,295",49.286600,-123.115800
Large 1 BDRM,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-large-bdrm/7606922819.html,"1,200",49.215579,-122.599010
Brand New 3 Bed Townhouse w/ Private Roof Top Patio,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bed-townhouse/7604066507.html,"6,995",49.247500,-123.121000
Luxurious 3 Bed High Floor Condo Unit w/ City Views,https://vancouver.craigslist.org/van/apa/d/vancouver-luxurious-bed-high-floor/7603996675.html,"5,995",49.283300,-123.129800
Apartment for rent SAVOY,https://vancouver.craigslist.org/van/apa/d/vancouver-apartment-for-rent-savoy/7601905537.html,"2,890",49.247368,-123.115259
Pet Friendly 2 Bed Condo w/ City/Mountain Views,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-bed-condo-city/7604759515.html,"4,195",49.278800,-123.113900
3BR/3BA with 2 Balconies and Unique Interior Design,https://vancouver.craigslist.org/van/apa/d/vancouver-3br-3ba-with-balconies-and/7604810519.html,"12,995",49.276700,-123.130000
Gorgeous 2 Bed 2.5 Bath Townhouse w/ Private Patio,https://vancouver.craigslist.org/van/apa/d/vancouver-gorgeous-bed-25-bath/7603917187.html,"6,995",49.278800,-123.113900
Pet Friendly - 2 Bed 2 Bath w/ Stunning City Views,https://vancouver.craigslist.org/van/apa/d/vancouver-pet-friendly-bed-bath/7604064089.html,"5,010",49.289568,-123.127447
Cozy Ranch-Style 3 Bed 1.5 Bath House in Steveston South of Richmond,https://vancouver.craigslist.org/rch/apa/d/richmond-cozy-ranch-style-bed-15-bath/7609242525.html,"3,300",49.132146,-123.174344
"Quartz countertops, LVP flooring, Social room",https://vancouver.craigslist.org/van/apa/d/vancouver-quartz-countertops-lvp/7603315110.html,"3,550",49.283300,-123.129800
1 Bedroom Available for May 15th at Tamarac Manor - Cat Friendly!,https://vancouver.craigslist.org/pml/apa/d/coquitlam-bedroom-available-for-may/7609241753.html,"1,895",49.250790,-122.866244
stunning 2-level loft located in the heart of Vancouver's historic Gas,https://vancouver.craigslist.org/van/apa/d/vancouver-stunning-level-loft-located/7602055193.html,"4,500",49.277900,-123.090800
Breathtaking views of the ocean and layers of mountains,https://vancouver.craigslist.org/bnc/apa/d/burnaby-breathtaking-views-of-the-ocean/7602058244.html,"4,800",49.264000,-122.936900
Elegant 1 Bedroom Basement,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-elegant-bedroom-basement/7606076260.html,"1,400",49.209618,-122.579647
Luxury waterfront spacious corner unit at Waterford!!,https://vancouver.craigslist.org/van/apa/d/vancouver-luxury-waterfront-spacious/7609240961.html,"4,000",49.276700,-123.130000
Apartment for rent SAVOY,https://vancouver.craigslist.org/van/apa/d/vancouver-apartment-for-rent-savoy/7607983715.html,"4,190",49.247500,-123.121000
Beautiful 1 Bed1 Bath Basement Suites with option rent second bedroom,https://vancouver.craigslist.org/rds/apa/d/langley-beautiful-bed1-bath-basement/7600383286.html,"1,650",49.142269,-122.653170
Cozy 2 Bed and 2 bath Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-cozy-bed-and-bath-apartment/7605028336.html,"2,450",49.186579,-122.807751
Luxury  3 bedroom + den & office room CORNER Townhome,https://vancouver.craigslist.org/rds/apa/d/surrey-luxury-bedroom-den-office-room/7605011866.html,"3,400",49.045992,-122.762175
