Postal code,LONG,LAT
V5K2G7,-123.042773,49.27901
V5K2S1,-123.040116,49.27634
V6M1A3,-123.131219,49.241479
V5M1G9,-123.053413,49.267482
V5M1G2,-123.033697,49.268512
V5M1J1,-123.040244,49.267487
V5L3G4,-123.056381,49.287116
V5R2H8,-123.03371,49.245795
V5M3V1,-123.033918,49.256823
V5K2W2,-123.05563,49.275073
V5K3B9,-123.037007,49.273336
V5R2L4,-123.028678,49.246625
V5R1C5,-123.025233,49.249721
V5M3E8,-123.04945000000001,49.252793
V5M2X9,-123.03851900000001,49.250136
V5R1B9,-123.032412,49.249561
V5N4S7,-123.064166,49.242153
V5M2J5,-123.035194,49.257339
V5R1Y8,-123.049502,49.248365
V5R4M5,-123.028281,49.233114
V5R4C6,-123.036606,49.236096
V5R4L9,-123.029124,49.233032
V5R1B3,-123.040349,49.249575
V5R4B6,-123.040108,49.233641
V5R4V8,-123.034899,49.23799
V5R4X7,-123.040039,49.244241
V5S3C8,-123.041053,49.221887
V5S2Z9,-123.043909,49.217603
V5P2S1,-123.063198,49.208624
V5S2K5,-123.056567,49.219046
V6Z3H2,-123.132188,49.273915
V5R4V1,-123.033386,49.240116
V5Z3K3,-123.119978,49.257345
V5R3X7,-123.038633,49.242961
V6K3J5,-123.157293,49.270416
V5L1R8,-123.058791,49.281983
V6K3G1,-123.155228,49.2695
V6J3N1,-123.148298,49.263267
V6P4H7,-123.132761,49.211898
V6K1W3,-123.161127,49.266441
V6N1E8,-123.167576,49.228308
V5T2L8,-123.082411,49.258683
V5S2S1,-123.052629,49.219575
V6A2A9,-123.078232,49.278661
V5R1J2,-123.042459,49.247806
V5N5E7,-123.056463,49.260681
V5T2A2,-123.093991,49.26161
V5V2B2,-123.080961,49.248959
V5L2A5,-123.058826,49.279203
V5N1V7,-123.076531,49.262474
V6N2T7,-123.169161,49.238616
V5X3X6,-123.091018,49.209579
V6B2G4,-123.124821,49.276133
V5W3B7,-123.08937,49.2307
V5P2C9,-123.063989,49.21812
V6R1G1,-123.203565,49.26977
V6A2C6,-123.08033,49.277231
V6E1C1,-123.127845,49.286423
V5R5P6,-123.025893,49.241738
V5K2N4,-123.042767,49.277548
V5S1B2,-123.035734,49.228518
V5M3P5,-123.039218,49.255975
V6L2W5,-123.173724,49.252383
V6N2L4,-123.192306,49.241543
V6B0J4,-123.107773,49.279178
V6J2L6,-123.140048,49.256987
V5P2W2,-123.077226,49.224322
V5N1E9,-123.060931,49.268718
V5V3Z6,-123.093935,49.256034
V6H1E1,-123.137309,49.264394
V6R3R1,-123.185882,49.267343
V5P1V3,-123.064095,49.223931
V5L2M1,-123.057239,49.275573
V6S1J6,-123.186613,49.252774
V6N2P6,-123.16413,49.239496
V6P1L1,-123.138806,49.222688
V6S2A7,-123.181997,49.251487
V5V3T2,-123.098594,49.2561
V5Z4H8,-123.11862,49.24754
V6N3W5,-123.180426,49.223551
V5T0C5,-123.081588,49.25922
V6A2K9,-123.088087,49.271837
V6M2L3,-123.130138,49.228551
V5M2T8,-123.050892,49.252281
V5Y1S5,-123.10596,49.261089
V6B3C1,-123.120182,49.278453
V5V1V8,-123.086733,49.251056
V6P2E4,-123.125629,49.214574
V5L2G9,-123.073064,49.276618
V6J4G7,-123.144211,49.244581
V6K1B5,-123.156174,49.272514
V6N4G1,-123.17319,49.237096
V6H4G4,-123.136127,49.266219
V5V2Z3,-123.105208,49.240618
V6A1A4,-123.096612,49.284683
V6A1Z7,-123.098422,49.27846
V6P2M6,-123.132159,49.212924
V5L1Y5,-123.058822,49.279559
V5K3E9,-123.037662,49.272373
V5V2J4,-123.084868,49.247428
V6M3A8,-123.138228,49.231488
V6L1L6,-123.1569,49.252736
V5L2Y9,-123.064763,49.271173
V5W1H2,-123.102619,49.236451
V6L1X8,-123.166964,49.246197
V6R1S2,-123.184704,49.267644
V5V4B4,-123.091868,49.252388
V5K5G4,-123.05482,49.275391
V5M2N5,-123.040337,49.254861
V5T2P8,-123.099504,49.257575
V6M2J1,-123.157182,49.230798
V5P3N2,-123.068416,49.23882
V5R2L9,-123.028409,49.244914
V6N2W5,-123.19232,49.23852
V5X3E1,-123.1064,49.21285
V5N1K4,-123.062897,49.266742
V6H3B8,-123.135052,49.245451
V5N2B3,-123.057423,49.259369
V5N5W4,-123.066545,49.253922
V6A0H9,-123.079854,49.276343
V5N5X1,-123.0550795,49.25919825
V6B2X6,-123.122376,49.275705
V5R4Z6,-123.050973,49.246566
V6P4P3,-123.135433,49.214024
V6L2E5,-123.161133,49.246932
V6J1L7,-123.140441,49.267835
V6A2T7,-123.099831,49.280865
V6H3X1,-123.130429,49.257464
V6A2T4,-123.099556,49.280864
V5S4G2,-123.028426,49.210184
V5Y2T1,-123.109488,49.232226
V6R2N4,-123.182944,49.261534
V6S2J5,-123.191025,49.247143
V6E2R9,-123.121967,49.287846
V6A3P4,-123.078782,49.275426
V5Y2L5,-123.108743,49.247296
V5W1J9,-123.10262,49.23553
V6L2R6,-123.170076,49.24279
V5Y3V6,-123.109586,49.267015
V5P3J6,-123.071345,49.233679
V6L2J6,-123.154762,49.244385
V6J4E8,-123.144071,49.251426
V6B2X5,-123.120982,49.276882
V6P4Y8,-123.140395,49.216367
V5M2X3,-123.03851900000001,49.250136
V5P1Z7,-123.070509,49.220033
V6R3S7,-123.186141,49.260287
V5Z2Z2,-123.118533,49.242747
V6P5L4,-123.149127,49.208367
V5X4J5,-123.078917,49.222615
V6R2R9,-123.178969,49.260562
V6R3J9,-123.179843,49.258387
V5M3P8,-123.03896,49.251912
V5M3C5,-123.053998,49.25706
V6J3A2,-123.147349,49.244726
V5Z1M2,-123.116346,49.26033
V5Y1X9,-123.110366,49.257641
V6P3B7,-123.138492,49.206947
V6S1J2,-123.180217,49.252764
V6A1L9,-123.090461,49.282026
V6K2K1,-123.167252,49.263296
V6J5C3,-123.146374,49.274868
V5M3S6,-123.03396,49.265187
V6H2Y9,-123.132546,49.252761
V6J1J4,-123.151531,49.269793
V5Z2B3,-123.12608,49.250702
V6B3J5,-123.114516,49.283439
V6H1N2,-123.127933,49.259564
V5X2G5,-123.089557,49.213839
V5S1Y4,-123.046728,49.220292
V6P3H7,-123.11622440000001,49.2154134
V5W3M4,-123.081212,49.237325
V6B1C6,-123.123966,49.274662
V6L2B2,-123.157363,49.242997
V6G2M3,-123.13818,49.289789
V6R3H7,-123.179714,49.262922
V6A2A2,-123.090629,49.2785
V5X1Z4,-123.108039,49.215873
V5T3T8,-123.088947,49.264778
V5M1T4,-123.053452,49.263779
V6R1L1,-123.214198,49.271333
V6R1B3,-123.1885915,49.271895
V6K3P3,-123.162108,49.268722
V6J1C5,-123.14704,49.273447
V6K1H1,-123.165371,49.271106
V6J3X7,-123.152619,49.268568
V6K2R4,-123.173102,49.261552
V6L2W9,-123.176091,49.25335
V6S1T8,-123.189508,49.246091
V6N1P6,-123.178838,49.236044
V6M1N5,-123.150067,49.2382755
V6N2N3,-123.18031,49.240551
V6J3Z4,-123.15365066666668,49.27250133333333
V6L1R3,-123.168978,49.251078
V6J2Z9,-123.1450075,49.24638975
V6M4J8,-123.151981,49.24023
V5S1J4,-123.056915,49.224753
V5Y1W1,-123.110341,49.259457
V6J4J5,-123.145362,49.244547
V5Z2B8,-123.121327,49.25001
V6M3H8,-123.141742,49.2279
V6M4J4,-123.147052,49.232666
V5R5K4,-123.031769,49.237639333333334
V6M2L9,-123.138562,49.228827
V6M4K1,-123.130088,49.230371
V5Z3X1,-123.1237165,49.228043
V5Z2P9,-123.119885,49.228075
V6P4V6,-123.138824,49.216005
V6A3B1,-123.093151,49.284369
V6P2X9,-123.130935,49.208392
V6P3R3,-123.124083,49.21534
V5T3V3,-123.089281,49.261987
V5T3E2,-123.100728,49.263603
V5Y3G2,-123.109646,49.261697
V5Y1H4,-123.105718,49.266603
V5S1W8,-123.031772,49.221226
V5N4L9,-123.066136,49.257271
V5T2S5,-123.082543,49.256797
V5K5G3,-123.046561,49.288214
V5N4T3,-123.062052,49.268185
V5N4T5,-123.061792,49.267255
V5N3V3,-123.07146,49.268261
V5L1Y6,-123.058819,49.279739
V6T1Z1,-123.24875526666666,49.26797676666667
V5N1W9,-123.060095,49.262162
V5L2X4,-123.057272,49.271954
V5V4V9,-123.07976,49.251907
V5N3V6,-123.071061,49.255408
V5V1S9,-123.08086,49.25186
V5W3Y7,-123.087268,49.227422
V5W2W9,-123.099676,49.226136
V5W2V8,-123.100175,49.23207
V5W2X3,-123.097084,49.239232
V5W1R7,-123.09482266666667,49.234728
V5X4E4,-123.081483,49.217299
V5X4M5,-123.08088,49.216519
V5W1W6,-123.104706,49.229521
V5X3V3,-123.091018,49.221299
V5V2X4,-123.084998,49.242443
V5X1J8,-123.083909,49.2218005
V5X1H6,-123.104972,49.221911
V5X1M1,-123.081615,49.220595
V5X1L9,-123.081621,49.220415
V5X1C2,-123.102767,49.223855
V5V1M6,-123.095262,49.252989
V5X3Y9,-123.08817,49.224962
V5N3X9,-123.070924,49.24229
V5P1P5,-123.076538,49.227732
V5K4M6,-123.030712,49.282516
V5N2Y6,-123.071784,49.243915
V5K2M8,-123.050678,49.277555
V5R2K9,-123.03093,49.249215
V5K1E6,-123.047993,49.289794
V5K2E9,-123.053295,49.279192
V5M1E8,-123.04023,49.268383
V5M3N6,-123.039116,49.268024
V5M3W5,-123.031129,49.268003
V5M4V5,-123.046894,49.255881
V5M1T1,-123.055658,49.263786
V5M3Z4,-123.026462,49.253636
V5M3J3,-123.04413,49.267131
V5M3G5,-123.0484,49.254254
V5M1R6,-123.048249,49.264846
V5M3T6,-123.031704,49.254646
V5M3G2,-123.049749,49.251116
V5N5B5,-123.058141,49.248476
V5M2Z7,-123.03851900000001,49.250136
V5N3A5,-123.0635,49.243343
V5R5M9,-123.03957,49.234137
V5S1Y2,-123.047769,49.220297
V5P3L4,-123.071897,49.213598000000005
V5P4A2,-123.065913,49.213418
V5S2N2,-123.054742,49.219571
V6R4L1,-123.202142,49.268842
V6C3L5,-123.116817,49.288391
V5S2P6,-123.0515,49.228891
V6A1T8,-123.098498,49.280449
V5V4Y9,-123.078219,49.248777
V6S2K8,-123.200766,49.248312
V5R3E5,-123.036916,49.229355
V6G1Y1,-123.141479,49.284363
V5V3Z3,-123.095603,49.248035
V5L1B8,-123.058049,49.290154
V5W2C1,-123.08065,49.22789
V5K2J5,-123.055581,49.2782
V5K2V1,-123.040746,49.275462
V6K2T8,-123.171242,49.260613
V5P3X4,-123.065499,49.228099
V6S1C2,-123.180536,49.255474
V6J3M1,-123.147854,49.267618
V5T3J7,-123.09395025,49.26016925
V6G1M7,-123.137742,49.288919
V5R4Y8,-123.028688,49.239347
V5S2B3,-123.043104,49.216511
V6J2W7,-123.150057,49.250381
V5V2G1,-123.08097,49.248647
V5R1Y7,-123.04977,49.249258
V6L1L4,-123.154375,49.2527
V5L5E8,-123.056664,49.286149
V5L0A7,-123.061738,49.27083
V5R3S4,-123.048928,49.232395
V5W2X5,-123.096881,49.23761
V5L2R6,-123.066629,49.27383
V6H4H3,-123.137268,49.266076
V5K2X2,-123.034981,49.275054
V5W2M5,-123.10697699999999,49.230138333333336
V5R2L3,-123.028399,49.247471
V6E1Y8,-123.129937,49.283936
V5K3N1,-123.046836,49.288214
V6P3W2,-123.126924,49.225198
V6M3J3,-123.143553,49.231602
V5V1E3,-123.101863,49.254539
V6J1A7,-123.148865,49.27632
V5R2J1,-123.033975,49.244997
V6G2Y6,-123.137924,49.284034
V5Y1K2,-123.105767,49.265674
V5R2W1,-123.050928,49.233949
V6J2N3,-123.149588,49.256761
V6A1X3,-123.100982,49.279578
V5K4A7,-123.044125,49.282512
V5Y1L1,-123.111807,49.265788
V5L4V7,-123.070488,49.284872
V5P1G9,-123.063789,49.236003
V6K3B9,-123.163808,49.257494
V6G3G2,-123.128042,49.29084
V5V2K8,-123.088985,49.246694
V5X3J5,-123.101767,49.218035
V5K1E7,-123.047993,49.289613
V5T2K8,-123.092085,49.258915
V6R4C2,-123.211787,49.269645
V5S1W4,-123.040109,49.221244
V6K2R2,-123.171197,49.261513
V6J1K2,-123.14201,49.268753
V6T1B6,-123.222175,49.272296
V6P5S8,-123.154284,49.222344
V6H3M1,-123.139052,49.244476
V6A2V7,-123.099654,49.27832
V5M2E4,-123.040332,49.258222
V6P1B1,-123.132639,49.225835
V5R4J6,-123.029692,49.238866
V5M3L1,-123.044104,49.255859
V5V2W4,-123.084992,49.243336
V5V3H5,-123.10270875,49.249114
V5L2L8,-123.058881,49.275748
V5X4R7,-123.082976,49.216001
V6A3E1,-123.091446,49.278876
V6L2J1,-123.160415,49.244085
V6G2J2,-123.140139,49.284355
V5N0A8,-123.05826,49.240762
V5L4P2,-123.057623,49.284349
V6M3C9,-123.139765,49.231551
V6J1W6,-123.139793,49.263692
V5K5A6,-123.028188,49.281596
V5T3G6,-123.101302,49.257957
V5V3M9,-123.100992,49.254129
V6G1P2,-123.136054,49.28617
V5X3W7,-123.091173,49.215231
V6L1B3,-123.164603,49.2563
V5R3N1,-123.051528,49.233312
V6G2L7,-123.137661,49.292138
V6R1G7,-123.180617,49.271146
V6R3S9,-123.186177,49.259391
V5Y3Y7,-123.109632,49.25525
V6P5W3,-123.158894,49.222485
V6P1J8,-123.136399,49.223367
V6P1N6,-123.136464,49.221565
V6A1L4,-123.096501,49.282692
V6P0E7,-123.148973,49.219556
V6R2S3,-123.182943,49.260625
V5K1L1,-123.0426385,49.2874415
V5Z3G5,-123.117915,49.236371
V5Y1E6,-123.108021,49.268458
V6B2A6,-123.114558,49.277834
V6N2P4,-123.195238,49.240627
V6M2G2,-123.15715,49.231767
V6K1J1,-123.158622,49.269904
V6N2L2,-123.189549,49.24153
V6G2M4,-123.139254,49.28909
V6P2E8,-123.141894,49.215051
V5V2G3,-123.07906,49.248632
V5R5X2,-123.049758,49.250156
V6P1L6,-123.155848,49.222763
V5M1T3,-123.053451,49.263959
V5R2W2,-123.057201,49.2329145
V6N3B8,-123.183666,49.235607
V5R3M4,-123.052867,49.235123
V6N1Y5,-123.187063,49.229743
V5P4T4,-123.05987300000001,49.206714
V5K3A3,-123.053363,49.273185
V6A1M8,-123.081842,49.282013
V6P3X6,-123.127447,49.206343
V6S2E6,-123.185055,49.2506
V5Z1K6,-123.119993,49.237463
V5X3K2,-123.102145,49.215412
V6N2V8,-123.183619,49.238494
V6K1N2,-123.174738,49.269442
V5W1T8,-123.081938,49.230969
V5X2Y4,-123.115573,49.215512
V6M1M7,-123.143151,49.238011
V6R2L3,-123.195481,49.262611
V6K3K4,-123.157457,49.266067
V5N4Z2,-123.06063,49.2485
V5P4N3,-123.068329,49.219975
V6A3K8,-123.082249,49.2823
V6E1C5,-123.129339,49.287396
V5V1K6,-123.086605,49.253759
V6B1T9,-123.111124,49.27813
V5M1P9,-123.055648,49.26487
V5Z2G2,-123.117103,49.246965
V6J1R2,-123.14071,49.266129
V6R3K2,-123.181772,49.270802
V6P3L4,-123.119986,49.214646
V6B2R1,-123.11183,49.281669
V5L3K8,-123.077189,49.272315
V5R4P6,-123.026606,49.231476
V6A3W3,-123.099437,49.282331
V6A3G1,-123.089616,49.282551
V6L1W1,-123.17714,49.248897
V6A1J7,-123.090496,49.28127
V6P2T1,-123.133484,49.21087
V5V0C9,-123.079991,49.254012
V5V3R6,-123.101525,49.242787
V6L3B1,-123.15796499999999,49.24964566666667
V6H2W3,-123.131909,49.255174
V5V3A1,-123.089757,49.240381
V5T2H1,-123.099379,49.260297
V6G1L9,-123.133808,49.286103
V6E1G7,-123.126052,49.282486
V6H2M9,-123.127677,49.248647
V6G2Z2,-123.135279,49.292625
V6S2E2,-123.185036,49.252401
V5V1R2,-123.097618,49.252113
V5L4H4,-123.065899,49.270017
V6N3K3,-123.17169,49.231999
V6M1R8,-123.156955,49.237429
V5N4H7,-123.067245,49.249204
V5M1H7,-123.042881,49.267678
V6R4G1,-123.215197,49.260742
V6R4L9,-123.202624,49.274708
V6R2T9,-123.204651,49.260948
V5V3W3,-123.098594,49.242983
V6E1V9,-123.12418,49.284911
V6K1Z6,-123.169067,49.265721
V6J3Y6,-123.152894,49.26147
V6S1R5,-123.192935,49.248017
V6S1W5,-123.183598,49.245121
V6N2K6,-123.180302,49.24131
V5S1W2,-123.051564,49.221005
V6N1H1,-123.170394,49.235658
V6M1C2,-123.159531,49.241737
V6M3S4,-123.149596,49.228003
V6N1S6,-123.180201,49.230575
V5Z0B3,-123.120653,49.242142
V6H2T9,-123.135927,49.265725
V6H3X5,-123.130182,49.263554
V5V3R5,-123.1012,49.243868
V6M3N3,-123.147724,49.236622
V5Z3R2,-123.122298,49.253883
V5Z3P9,-123.121942,49.255688
V6H4H5,-123.12764,49.250081
V6M1P6,-123.129914,49.236697
V5Y2P4,-123.111309,49.2358
V6P1R6,-123.138908,49.219975
V6P5L5,-123.149646,49.226434
V5Y2P1,-123.108669,49.235708
V5Z2P1,-123.122781,49.230879
V6P1L2,-123.138811,49.222508
V6P5C8,-123.143607,49.217308
V6P4R1,-123.136359,49.206367
V6P4L7,-123.134293,49.21528
V6A3G2,-123.089651,49.281633
V6P2V4,-123.142841,49.210641
V5T1K5,-123.095316,49.265368
V5K3K3,-123.042822,49.270319
V5T2N2,-123.090162,49.258036
V5Y1W7,-123.10606,49.258569
V5L1X8,-123.064625,49.279578
V5L5E5,-123.057776,49.275202
V5L2L9,-123.058877,49.275568
V5L2L4,-123.062729,49.275789
V5N1E7,-123.062868,49.268555
V5V2E7,-123.084868,49.248676
V5V2M2,-123.10323,49.245921
V5V3L2,-123.103407,49.247102
V5V1K7,-123.084693,49.253547
V5W2T5,-123.101357,49.229836
V5V4G6,-123.090378,49.245146
V5V4P8,-123.084163,49.24357
V5V4M5,-123.085803,49.243596
V5X3T6,-123.090961,49.224047
V5W1A7,-123.09811,49.238973
V5P4T1,-123.07599,49.219985
V5P1Y4,-123.074033,49.220302
V5P2R3,-123.0670265,49.209942999999996
V5P3E5,-123.073944,49.211546
V5N3N3,-123.077104,49.249454
V5W3L5,-123.082511,49.229978
V5N3W6,-123.072035,49.242305
V5P3M3,-123.069899,49.235729
V5P3M4,-123.070174,49.235732
V5K4B6,-123.043973,49.277031
V5K3M3,-123.049453,49.286202
V5K4L1,-123.033469,49.277033
V5N2W2,-123.071743,49.247595
V5M1A5,-123.050767,49.269303
V5K1G2,-123.043101,49.2896
V5R1Y2,-123.052041,49.247725
V5M3E9,-123.049737,49.252801
V5R1B6,-123.04189550000001,49.24944875
V5R1J1,-123.042456,49.247986
V5R3P8,-123.045446,49.242518
V5R4Y1,-123.037656,49.243045
V5R4P3,-123.026869,49.233592
V5R2A7,-123.054102,49.236625
V5S3H9,-123.036935,49.220707
V5P1B1,-123.060415,49.238831
V5R2V6,-123.057167,49.233959
V5S3K7,-123.033585,49.225535
V5R3G4,-123.02660333333334,49.22932166666667
V5S1B1,-123.037559,49.228528
V5S4G3,-123.028426,49.210184
V5S2G3,-123.040918,49.213713
V6G1C9,-123.134582,49.291038
V6Z2T4,-123.133117,49.274996
V6P3R1,-123.123789,49.215789
V6B2Z2,-123.124161,49.274789
V5S1K3,-123.049124,49.22485700000001
V6P1K3,-123.120147,49.222575
V6N3J6,-123.180368,49.232943
V5K1X8,-123.047996,49.281973
V5V2X9,-123.077019,49.242419
V5V3G5,-123.104846,49.249224
V6J2A7,-123.146991,49.262679
V6P4G6,-123.131912,49.222775
V6R1W3,-123.182767,49.26592
V5T3Y1,-123.085382,49.262926
V5R1T7,-123.026169,49.245256
V5P3X9,-123.065647,49.224723
V5X4X3,-123.080616,49.209823
V6N2X6,-123.177257,49.237506
V5P3E7,-123.073055,49.21313
V5L1R3,-123.062662,49.282024
V5Y3G9,-123.109952,49.254309
V5Z2Y2,-123.115722,49.248446
V5T2S8,-123.078812,49.256647
V6M3V6,-123.153658,49.228739
V6J5A8,-123.14374,49.2576
V5S0H2,-123.030803,49.206353
V5Y1B3,-123.105775,49.269174
V5X2J4,-123.115759,49.213096
V6Z2Y8,-123.123045,49.273183
V5S0H5,-123.026444,49.20658
V6E1Y4,-123.127408,49.285581
V6T1A8,-123.219143,49.27531
V5Z4A4,-123.120152,49.266574
V5N3B2,-123.071453,49.243086
V5N4C6,-123.069716,49.259137
V5V2N3,-123.09551,49.24554
V5Y1N5,-123.110203,49.263772
V5Z2M7,-123.117106,49.233724
V5V2M1,-123.101888,49.246072
V5Z0H7,-123.117718,49.239649
V5Z0H5,-123.117718,49.239649
V5R5W3,-123.054398,49.246692
V6N2T8,-123.171636,49.23863
V6B2L2,-123.107522,49.281557
V5V1P5,-123.103873,49.25176
V5M2N4,-123.042927,49.254473
V5M3J9,-123.044187,49.2634
V5W1V6,-123.102563,49.230224
V6A2C7,-123.080323,49.277411
V5V3A5,-123.086445,49.240368
V6L2E8,-123.158804,49.245947
V5V4T3,-123.081765,49.248813
V5S0H7,-123.02737033333334,49.20622066666667
V6B1H4,-123.108393,49.28233
V5R1H3,-123.053411,49.247855
V5L3L8,-123.076062,49.273561
V6R1B7,-123.207265,49.274733
V6J3B4,-123.140753,49.267514
V6H2H1,-123.131432,49.243797
V5X3A7,-123.11005,49.208029
V5N4A1,-123.069175,49.246284
V5Z3T3,-123.124208,49.259138
V5Y2A2,-123.11383,49.255744
V6E1J1,-123.126946,49.281907
V6R4K3,-123.203139,49.264181
V6G1H2,-123.135631,49.290335
V5T4V8,-123.096335,49.260343
V6P5Y1,-123.1196,49.208942
V6K3T5,-123.16453,49.263553
V6R1M6,-123.20496,49.270234
V6K4B2,-123.17133,49.265431
V6K3C2,-123.165703,49.257788
V6K3Y2,-123.16844,49.267925
V6K4C7,-123.173808,49.265458
V6K1L3,-123.15392,49.269131
V6R1H1,-123.18457,49.27139
V6K2M9,-123.176922,49.262502
V6R2Y9,-123.179005,49.258917
V6K2X6,-123.17129,49.259545
V6R2N3,-123.18294,49.261714
V6M1H8,-123.150295,49.24011
V6K3A1,-123.16936,49.258769
V6L2T8,-123.17405433333333,49.25322633333334
V6R2W1,-123.181011,49.259682
V6L3C5,-123.170331,49.246584
V6N2T4,-123.164897,49.238372
V5L4K2,-123.063398,49.274301
V5X2H7,-123.10821,49.213438
V6M1J2,-123.157489,49.240751
V5Z4A2,-123.121565,49.267671
V6P2A8,-123.150136,49.217254
V6M2T7,-123.158228,49.227288
V6M3G9,-123.140811,49.236105
V6M1H2,-123.1468748,49.239956
V6H2X7,-123.129771,49.246808
V6H2E2,-123.137977,49.247303
V6J4K2,-123.146615,49.254037
V6M1X2,-123.134084,49.23424
V6J2X2,-123.140373,49.247337
V6H2C9,-123.135609,49.247058
V5Y1Z8,-123.111143,49.255682
V6M1W3,-123.146152,49.235813
V5Z2G6,-123.12143,49.247036
V6P5K2,-123.148159,49.218158
V5N4A3,-123.069537,49.269144
V5K4A1,-123.045411,49.274787
V5T3Y9,-123.085234,49.258327
V5T2C9,-123.092056,49.260555
V5L4H5,-123.064705,49.274295
V5N1S6,-123.062961,49.264049
V5L2R8,-123.065136,49.273693
V5V1H9,-123.101852,49.253627
V5W3C6,-123.087828,49.239289
V5X4J3,-123.079469,49.219488000000005
V5V3S9,-123.099965,49.240634
V5X3R3,-123.097662,49.216211
V5X3Z5,-123.088094,49.214335
V5P4W4,-123.074031,49.220482
V5X1M4,-123.078194,49.220354
V5P2Y8,-123.075683,49.228314
V5K1V6,-123.055558,49.282905
V5K2R3,-123.050683,49.276558
V5K1S7,-123.053275,49.283988
V5M4M7,-123.049323,49.268933
V5K5B6,-123.046776,49.270889
V5K3V8,-123.054825,49.271833
V5N4S6,-123.063536,49.250625
V5M3W2,-123.033935,49.251045
V5S3A3,-123.048342,49.226632
V5P1M8,-123.060938,49.231274
V5P4H8,-123.060567,49.216191
V5P2G5,-123.060005,49.217011
V6E2C1,-123.132164,49.284482
V6G1H8,-123.138652,49.292285
V6Z1M4,-123.129585,49.274033
V5K2X4,-123.032551,49.275058
V5L2P5,-123.076611,49.27394
V6N4E7,-123.172925,49.234248
V5V1Z8,-123.097716,49.249407
V5X1E3,-123.089459,49.223462
V5V1N3,-123.088815,49.252692
V6G2W6,-123.128885,49.291563
V6P4N7,-123.135623,49.216639
V5N2N5,-123.071088,49.251537
V5R4S5,-123.042606,49.238154
V6E2C8,-123.134301,49.283103
V5Z2G7,-123.122546,49.247099
V5P3T4,-123.067702,49.213573
V5P4V3,-123.06220099999999,49.207412500000004
V6A2V3,-123.099617,49.279024
V6R1A5,-123.180614,49.271777
V5V3J8,-123.10270875,49.249114
V6R2V6,-123.213769,49.261265
V6H1L2,-123.137378,49.261593
V5P3T2,-123.06702,49.212454
V6M1H3,-123.144846,49.239822
V5Z2X6,-123.11548,49.250657
V6K1S5,-123.15873,49.26727
V5M1Y8,-123.048314,49.261915
V5Y1C6,-123.110253,49.268766
V5T1G7,-123.0951485,49.266682
V5M4G2,-123.038857,49.267112
V6K4P1,-123.171268,49.267086
V5N5P8,-123.06223,49.25907
V6M1K6,-123.147876,49.239167
V5W2J2,-123.080741,49.225432
V6R2K6,-123.186888,49.262472
V6G2B5,-123.137995,49.282701
V5S4T3,-123.027169,49.207375
V5V2A3,-123.091124,49.249301
V5P3M1,-123.071172,49.2105
V5T4B7,-123.081571,49.260114
V6R3L5,-123.182191,49.258419
V5S1Y6,-123.04458650000001,49.22028
V5X4E2,-123.081453,49.21889
V6A1H2,-123.090431,49.283108
V5N1T3,-123.0746,49.263391
V5P2E6,-123.069878,49.216814
V6M2E8,-123.150732,49.231848
V5K4X9,-123.052125,49.279666
V5S1B3,-123.035736,49.228338
V6S1X5,-123.195215,49.24517
V5K3L2,-123.055549,49.286212
V6N3L9,-123.174485,49.23111
V6K0B7,-123.1703,49.258236
V6K2G8,-123.170663,49.26402
V5M3M3,-123.041411,49.263389
V6J1H4,-123.141984,49.269639
V5M3A1,-123.054569,49.267124
V5R5X5,-123.02849,49.230901
V6J4L4,-123.149741,49.248758
V5M0A2,-123.03895,49.254386
V5M4L2,-123.028602,49.267085
V6P3G4,-123.1341315,49.202194500000004
V6L1P7,-123.174884,49.252021
V5V3E6,-123.106248,49.2483
V6A0C7,-123.101361,49.27119
V6M1G2,-123.147206,49.240872
V6G1W4,-123.141126,49.286692
V6L1A9,-123.161505,49.256421
V6K2Y9,-123.159059,49.258408
V6R2N7,-123.18688,49.261776
V5M3B8,-123.051956,49.268939
V6E1N2,-123.132185,49.281158
V5Z4K3,-123.11753,49.261406
V6P1C2,-123.129499,49.224899
V5V1A5,-123.102279,49.255786
V5X1E1,-123.092498,49.223683
V6P5H6,-123.146513,49.210104
V6E1Z3,-123.131867,49.282909
V6R4K2,-123.179944,49.265554
V6P3A7,-123.132506,49.207038
V6Z3G3,-123.129045,49.273829
V5M3B7,-123.055853,49.25371
V6P5T6,-123.155016,49.222259
V6M3W2,-123.154827,49.240643
V5X4J8,-123.079015,49.220027
V6P4Z4,-123.140279,49.211812
V5X3J7,-123.102075,49.217175
V6A1W3,-123.081584,49.279967
V6P6T1,-123.138432,49.210942
V6P2K1,-123.133421,49.215516
V5T0H4,-123.0846995,49.26273
V6H2B8,-123.130997,49.247223
V6P1P5,-123.155441,49.221711
V5L3X3,-123.06969,49.274409
V6A4B5,-123.082568,49.281464
V6G1W6,-123.137881,49.283426
V5S2A8,-123.052376,49.21793
V5Z1C1,-123.122944,49.265011
V5X4K4,-123.080359,49.210955
V5R4G4,-123.029012,49.24138
V5N1G1,-123.058998,49.268702
V5T2T3,-123.102238,49.256683
V5N4M6,-123.065984,49.253547
V5Z3G1,-123.118529,49.249572
V5T4M9,-123.085332,49.264751
V5V2M3,-123.1026178,49.24662025
V5X0J4,-123.1131455,49.21694050000001
V5Y0M5,-123.113748,49.2488
V5W2H1,-123.093028,49.225592
V5W2C2,-123.078617,49.227774
