latitude,longitude,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,accommodates,bedrooms,beds,price,has_availability,review_scores_value,instant_bookable,average_nearest_price,within_radius,bus_radius,air_conditioning,high_end_electronics,bbq,balcony,nature_and_views,bed_linen,breakfast,tv,coffee_machine,cooking_basics,white_goods,elevator,gym,child_friendly,parking,outdoor_space,host_greeting,hot_tub_sauna_or_pool,internet,long_term_stays,pets_allowed,private_entrance,secure,smoking_allowed,bathrooms_type,bathrooms_number
49.27977108297291,-123.12659510185242,1,1,1,1,0,0,4,2.0,2.0,340.0,1,4.88,1,1198120.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.28004,-123.09381,2,1,1,2,10,2,1,1.0,1.0,108.0,1,4.67,0,946000.0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.28105,-123.10974,1,1,1,1,5,0,4,2.0,2.0,217.0,1,4.91,0,668400.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.24556,-123.10977,1,1,1,15,3,0,2,1.0,1.0,80.0,1,4.87,1,3075800.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27707,-123.12883,1,1,1,1,6,0,2,1.0,1.0,110.0,1,5.0,0,1540800.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,1.0
49.27656,-123.12924,5,1,1,1,5,0,3,2.0,2.0,298.0,1,4.7,0,1265600.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.28326,-123.10104,1,1,1,2,0,0,2,1.0,1.0,123.0,1,4.56,0,595800.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28735,-123.12753,7,1,1,21,0,0,10,2.0,2.0,117.0,1,4.9,1,1432400.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,2.0
49.26442,-123.21504,2,1,1,22,1,0,4,1.0,2.0,154.0,1,4.75,1,2842400.0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27693,-123.11695,1,1,1,1,5,0,2,1.0,1.0,120.0,1,5.0,0,783400.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.25828928599499,-123.20171121507884,5,1,1,22,8,2,2,1.0,1.0,97.0,1,5.0,1,2291860.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0
49.27708,-123.0328,1,1,1,6,3,0,4,1.0,2.0,119.0,1,4.79,0,1341240.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.26433,-123.08299,1,1,1,12,0,0,2,1.0,1.0,175.0,1,5.0,0,947240.0,0,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.27846049999999,-123.0349877,1,1,0,6,10,2,2,1.0,1.0,85.0,1,4.75,1,1340180.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.2823,-123.06708,1,1,1,5,3,0,6,2.0,3.0,206.0,1,4.84,0,2449980.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.5
49.22113,-123.09724,194,1,1,19,3,0,3,1.0,2.0,138.0,1,4.83,1,1554600.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.25377,-123.1116,2,1,1,15,3,0,2,1.0,1.0,129.0,1,4.5,0,3057760.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27824,-123.1088,2,1,1,1,5,0,6,2.0,3.0,269.0,1,4.85,0,1632400.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.0
49.27682919999999,-123.064404,1,1,0,5,1,0,4,2.0,2.0,131.0,1,4.86,1,1441260.0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.27897,-123.12765,2,1,1,1,9,2,2,1.0,1.0,194.0,1,4.83,1,792200.0,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0
49.27947,-123.12842,2,1,1,1,9,2,2,1.0,1.0,195.0,1,4.64,1,712320.0,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.26388,-123.05132,4,1,1,6,3,0,6,3.0,3.0,219.0,1,4.79,0,1441260.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,2.5
49.24344439999999,-123.0798252,10,1,1,7,10,2,2,1.0,1.0,77.0,1,5.0,1,1560760.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0
49.2304241,-123.0889357,1,1,1,19,3,0,6,3.0,4.0,250.0,1,5.0,0,1671400.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0
49.28112,-123.12627,1,1,1,21,0,0,5,2.0,3.0,257.0,1,4.89,0,661000.0,1,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.22146,-123.10051,7,1,1,19,3,0,8,4.0,4.0,140.0,1,5.0,1,1595620.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.2203821,-123.1015606,7,1,1,19,3,0,8,4.0,4.0,293.0,1,4.67,1,1321920.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.0
49.28062,-123.108,1,1,1,1,0,0,6,2.0,3.0,221.0,1,4.9,0,871400.0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.27982,-123.12286,1,1,1,1,0,0,4,1.0,2.0,160.0,1,4.89,0,1060400.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.2362,-123.17222,10,1,1,3,10,2,2,1.0,1.0,108.0,1,4.0,1,2885560.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0
49.23929,-123.03144,21,1,1,14,10,2,2,1.0,1.0,66.0,1,1.0,0,751800.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.24128,-123.03118,21,1,1,14,10,2,3,1.0,1.0,149.0,1,1.0,0,1588080.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.24164,-123.02987,21,1,1,14,10,2,2,1.0,1.0,60.0,1,3.5,1,1653200.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.24576,-123.05164,7,1,1,14,3,0,2,1.0,1.0,98.0,1,4.43,0,1738200.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.25186,-123.07464,2,1,1,7,3,0,10,4.0,6.0,305.0,1,5.0,0,991600.0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,3.0
49.22568,-123.03173,1,1,0,9,3,0,4,2.0,4.0,93.0,1,4.91,0,1704260.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.2778214,-123.1296535,1,1,1,1,0,0,4,1.0,1.0,199.0,1,4.71,0,463080.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,1.0
49.2749198,-123.1150309,4,1,1,1,0,0,2,1.0,1.0,199.0,1,5.0,0,749000.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27592,-123.13221,194,1,1,1,0,0,4,1.0,2.0,131.0,1,4.23,1,2317120.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.26916,-123.14645,194,1,1,10,0,0,2,1.0,1.0,149.0,1,5.0,1,641400.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.26274,-123.2033,1,1,1,22,3,0,4,2.0,3.0,168.0,1,4.88,0,2685980.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.26052,-123.13973,194,1,1,4,0,0,2,1.0,1.0,151.0,1,4.0,1,783000.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.24574,-123.02553,1,0,1,14,1,0,5,2.0,2.0,106.0,1,4.92,0,1707040.0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.2792813,-123.1065474,2,1,1,1,0,0,4,1.0,2.0,168.0,1,4.79,0,730200.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.25841,-123.214,13,1,1,22,8,2,2,1.0,1.0,73.0,1,5.0,1,2468640.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.25889,-123.21045,13,1,1,22,8,2,2,1.0,1.0,69.0,1,5.0,1,2802400.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
49.23648,-123.17439,10,1,1,3,10,2,2,1.0,1.0,84.0,1,4.5,1,3061840.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2.0
49.24663,-123.0853,1,1,1,7,10,2,2,1.0,1.0,92.0,1,4.78,0,1770200.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0
49.27981,-123.10768,8,1,1,1,0,0,4,1.0,2.0,237.0,1,4.0,0,927601.2,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.28493013215985,-123.09900543095236,1,1,1,18,4,0,3,1.0,2.0,230.0,1,5.0,0,1227000.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.5
49.27525,-123.09888,17,1,1,2,4,0,4,1.0,1.0,233.0,1,4.89,1,2095280.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.5
49.27561,-123.12745,1,1,1,1,0,0,4,1.0,2.0,196.0,1,4.81,0,679000.0,1,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1.0
49.26723,-123.12758,1,1,1,4,0,0,4,1.0,2.0,140.0,1,4.94,0,933100.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.27976,-123.09797,3,1,1,2,5,0,2,1.0,1.0,142.0,1,4.67,0,2911080.0,1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,1.0
49.29011,-123.13916,2,1,1,21,7,0,6,2.0,3.0,161.0,1,4.0,0,651080.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.0
49.21382,-123.13736,1,1,1,11,3,0,8,4.0,6.0,199.0,1,4.67,0,2118400.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.2812772,-123.083988,1,1,1,2,0,0,4,1.0,2.0,200.0,1,4.44,0,559400.0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1.0
49.2792118,-123.1214803,1,1,1,1,4,0,4,1.0,1.0,135.0,1,4.78,0,953600.0,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.23196,-123.12989,3,1,1,13,3,0,6,3.0,3.0,200.0,1,5.0,0,1585000.0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,3.0
49.27742,-123.1004,1,1,1,2,0,0,4,2.0,2.0,194.0,1,4.96,0,789800.0,1,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.0
49.26499,-123.06323,1,1,1,5,3,0,5,2.0,3.0,132.0,1,4.0,0,1569160.0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.5
49.229386,-123.0775235,6,1,1,19,1,0,5,2.0,2.0,120.0,1,4.82,0,1366180.0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27716747825826,-123.10889203101397,11,1,1,1,5,0,2,1.0,1.0,135.0,1,5.0,0,1162800.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.24926,-123.1827,8,1,1,3,13,2,2,1.0,2.0,136.0,1,5.0,0,2614560.0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.27738,-123.11765,1,1,1,1,0,0,6,3.0,2.0,198.0,1,4.45,1,681000.0,1,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,2.5
49.267,-123.09922,3,1,1,12,0,0,2,1.0,2.0,240.0,1,5.0,0,464000.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,1.0
49.2458877,-123.1168432,5,1,1,17,10,2,1,1.0,1.0,84.0,1,4.9,0,1480400.0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1,1.0
49.27945,-123.12932,1,1,1,21,9,2,2,1.0,1.0,149.0,1,5.0,0,3805060.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
49.24454,-123.08008,10,1,1,7,10,2,2,1.0,1.0,69.0,1,4.83,1,1895600.0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0
49.28033,-123.10972,1,1,1,2,0,0,6,2.0,3.0,190.0,1,5.0,1,1029600.0,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.26166,-123.10002,4,1,1,12,7,0,5,2.0,3.0,250.0,1,5.0,0,1459800.0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,2.5
49.226310712246,-123.09835731983183,72,1,1,19,3,0,6,3.0,3.0,165.0,1,4.85,1,1438300.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.5
49.26354629999999,-123.1752305,2,1,0,10,3,0,2,1.0,1.0,133.0,1,4.12,1,1827480.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1.0
49.23938,-123.04722,194,1,1,14,3,0,6,3.0,3.0,373.0,1,4.91,1,1223920.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0
49.23818,-123.03354,72,1,1,14,3,0,6,5.0,5.0,310.0,1,4.0,0,3120320.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.23748,-123.05686,1,1,0,14,3,0,3,1.0,1.0,127.0,1,5.0,0,1360000.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.27847,-123.10584,1,1,1,1,0,0,8,2.0,2.0,167.0,1,4.73,0,714400.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.27916,-123.10899,3,1,1,1,0,0,5,2.0,2.0,172.0,1,4.67,1,1515400.0,0,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2.0
49.2290898,-123.0281454,2,1,1,9,3,0,3,1.0,1.0,116.0,1,5.0,1,1534200.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2,1.0
49.23612,-123.13125,72,1,1,16,10,2,6,3.0,3.0,172.0,1,3.67,0,4030740.0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.26603,-123.1343,1,1,1,4,5,0,5,2.0,2.0,188.0,1,4.55,1,827060.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2,2.0
49.27397,-123.12664,1,1,1,1,0,0,2,1.0,1.0,165.0,1,4.87,0,614400.0,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
49.27545,-123.12869,1,1,1,1,0,0,3,1.0,2.0,172.0,1,4.82,0,921400.0,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,1.0
49.24993,-123.18261,8,1,1,3,13,2,6,2.0,3.0,220.0,1,4.0,0,2489100.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
49.23709,-123.14035,3,1,1,16,13,2,8,4.0,4.0,260.0,1,4.5,1,3646980.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.0
49.27889,-123.10827,1,1,1,1,5,0,4,1.0,1.0,111.0,1,4.78,1,930000.0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,1.0
49.22826,-123.13151,4,1,1,13,10,2,2,1.0,1.0,79.0,1,4.75,0,3499240.0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0
